
timestamp,Fruges Wind Speed [100 m],Fruges Wind Direction [100 m]
20191018T1600,11.462984,227.1211
20191018T1700,11.21606,230.06363
20191018T1800,10.183319,225.79573
20191018T1900,9.745255,218.75163
20191018T2000,9.347727,207.38742
20191018T2100,9.730879,202.34811
20191018T2200,10.046392,202.22504
20191018T2300,10.176934,202.53325
20191019T0000,11.364859,208.36905
20191019T0100,10.24207,207.31561
20191019T0200,9.660745,205.76933
20191019T0300,9.666437,204.44395
20191019T0400,9.2309265,202.95409
20191019T0500,9.080198,205.43622
20191019T0600,8.586617,206.26663
20191019T0700,8.318654,207.1811
20191019T0800,8.324061,208.72034
20191019T0900,8.335466,210.25644
20191019T1000,8.241965,215.6185
20191019T1100,7.6609397,215.97238
20191019T1200,7.4249578,224.45435
20191019T1300,7.3756356,220.6013
20191019T1400,8.13941,222.51045
20191019T1500,8.202439,225.0
20191019T1600,8.065978,227.00955
20191019T1700,7.0035706,226.7357
20191019T1800,6.0108232,225.67404
20191019T1900,6.0108232,224.32596
20191019T2000,5.731492,227.1211
20191019T2100,5.240229,228.09406
20191019T2200,5.0447993,219.36932
20191019T2300,5.333854,210.41109
20191020T0000,5.0089917,206.0535
20191020T0100,4.8754487,205.51387
20191020T0200,4.382921,214.77783
20191020T0300,3.0,233.1301
20191020T0400,3.1241,230.19443
20191020T0500,1.868154,254.47589
20191020T0600,1.5811388,288.43497
20191020T0700,1.5,323.13013
20191020T0800,2.6,360.0
20191020T0900,3.733631,20.37642
20191020T1000,4.4102154,32.96939
20191020T1100,3.940812,35.70668
20191020T1200,4.294182,27.75853
20191020T1300,4.7010636,29.291351
20191020T1400,4.924429,23.962479
20191020T1500,6.332456,21.297348
20191020T1600,7.151223,20.462265
20191020T1700,7.05762,20.746078
20191020T1800,7.4464755,22.087158
20191020T1900,7.839005,23.294556
20191020T2000,7.517978,28.610443
20191020T2100,8.19878,30.004913
20191020T2200,8.149233,29.396042
20191020T2300,8.1412525,27.824081
20191021T0000,8.319255,25.640991
20191021T0100,8.229217,25.942291
20191021T0200,8.409518,25.34616
20191021T0300,8.352844,31.787231
20191021T0400,8.127115,34.472214
20191021T0500,7.3109503,40.006256
20191021T0600,6.22254,44.999985
20191021T0700,5.6400356,52.926926
20191021T0800,3.6674242,64.13365
20191021T0900,1.6124516,119.74488
20191021T1000,3.026549,187.59465
20191021T1100,4.604346,214.38034
20191021T1200,4.9578223,221.7295
20191021T1300,4.1785164,248.9625
20191021T1400,4.5891175,258.69006
20191021T1500,4.8,270.0
20191021T1600,6.103278,288.1381
20191021T1700,5.3665633,296.56506
20191021T1800,4.8877397,300.76273
20191021T1900,4.3829217,297.1497
20191021T2000,3.7696154,291.8014
20191021T2100,3.945884,278.74615
20191021T2200,4.3566046,279.24612
20191021T2300,4.7169905,291.12473
20191022T0000,4.750789,300.34326
20191022T0100,4.429447,298.30078
20191022T0200,4.360046,306.6071
20191022T0300,4.1012197,315.0
20191022T0400,3.748333,313.91907
20191022T0500,3.04795,311.0091
20191022T0600,2.1095023,301.42957
20191022T0700,2.2847319,293.1986
20191022T0800,2.5079873,293.49857
20191022T0900,2.5942245,297.55283
20191022T1000,1.2369317,284.03625
20191022T1100,0.7211103,303.69006
20191022T1200,1.2041595,221.63354
20191022T1300,1.5,216.8699
20191022T1400,1.118034,206.56505
20191022T1500,1.7,180.0
20191022T1600,1.2165525,189.46233
20191022T1700,0.64031243,218.65982
20191022T1800,1.2727922,135.0
20191022T1900,1.7888545,116.56505
20191022T2000,2.9546573,113.96249
20191022T2100,3.535534,118.73979
20191022T2200,4.159327,117.18111
20191022T2300,4.5188494,114.86369
20191023T0000,5.0358715,96.84277
20191023T0100,4.8010416,88.8065
20191023T0200,5.059644,71.56504
20191023T0300,5.95399,60.851913
20191023T0400,6.5299315,62.65013
20191023T0500,7.31642,68.344
20191023T0600,7.31642,68.344
20191023T0700,7.28011,69.0755
20191023T0800,7.8924017,67.659355
20191023T0900,8.876937,75.650665
20191023T1000,9.042676,79.8085
20191023T1100,7.3171034,86.08174
20191023T1200,6.6,89.99999
20191023T1300,5.8008623,89.01224
20191023T1400,6.0074954,92.862404
20191023T1500,6.2433968,121.908104
20191023T1600,3.9357338,117.21611
20191023T1700,3.5128336,94.899086
20191023T1800,3.9204593,84.143974
20191023T1900,5.346027,97.52381
20191023T2000,6.8014703,131.42366
20191023T2100,5.8249464,145.49149
20191023T2200,4.753946,157.75098
20191023T2300,5.1078367,156.9487
20191024T0000,7.6844,145.06906
20191024T0100,7.038466,157.44275
20191024T0200,8.160883,162.89728
20191024T0300,6.746851,168.02386
20191024T0400,6.5734315,166.80939
20191024T0500,7.7201037,163.44293
20191024T0600,8.386298,171.77327
20191024T0700,8.20975,177.20729
20191024T0800,7.81025,177.06433
20191024T0900,8.202438,178.60281
20191024T1000,8.417244,170.42577
20191024T1100,8.926926,167.0535
20191024T1200,11.415778,183.01279
20191024T1300,12.127654,193.34872
20191024T1400,11.859595,199.19885
20191024T1500,10.793516,203.4774
20191024T1600,11.207141,214.8245
20191024T1700,10.049875,227.41951
20191024T1800,7.800641,233.86462
20191024T1900,7.156116,236.97614
20191024T2000,7.267049,235.6539
20191024T2100,7.964923,231.11551
20191024T2200,8.579627,229.25385
20191024T2300,8.840815,232.35239
20191025T0000,8.741854,234.30994
20191025T0100,8.5440035,237.42595
20191025T0200,8.249242,239.3936
20191025T0300,8.405951,237.63336
20191025T0400,8.570297,235.93909
20191025T0500,8.645229,228.75174
20191025T0600,8.340863,217.69424
20191025T0700,8.591274,219.80557
20191025T0800,8.309633,219.629
20191025T0900,8.1024685,215.45547
20191025T1000,8.273452,206.56505
20191025T1100,8.143709,204.67686
20191025T1200,7.5610843,200.1126
20191025T1300,8.414867,183.40645
20191025T1400,9.313432,176.92255
20191025T1500,11.045361,185.19443
20191025T1600,11.754574,189.30205
20191025T1700,11.531695,191.50482
20191025T1800,11.14271,201.0375
20191025T1900,11.294689,200.19981
20191025T2000,11.661903,202.16635
20191025T2100,11.85327,207.64598
20191025T2200,12.316655,209.68718
20191025T2300,12.626955,209.4072
20191026T0000,13.42386,213.45331
20191026T0100,13.201894,213.5697
20191026T0200,13.118689,213.8112
20191026T0300,12.8280945,210.96376
20191026T0400,12.403628,209.4584
20191026T0500,11.723907,208.53246
20191026T0600,11.403946,206.56505
20191026T0700,11.412711,204.3193
20191026T0800,11.607756,202.80971
20191026T0900,11.646888,203.26318
20191026T1000,11.272976,205.20113
20191026T1100,9.676776,198.06047
20191026T1200,9.424436,199.20398
20191026T1300,10.0657835,200.95578
20191026T1400,10.346497,200.3616
20191026T1500,10.826819,201.1135
20191026T1600,10.36195,202.10945
20191026T1700,12.080149,216.58533
20191026T1800,11.682466,218.04704
20191026T1900,11.638728,220.12073
20191026T2000,11.596551,225.0
20191026T2100,11.345484,229.28915
20191026T2200,11.480853,232.43141
20191026T2300,11.454694,236.03247
20191027T0000,10.718676,239.12791
20191027T0100,6.9570107,288.43497
20191027T0200,7.34983,345.01837
20191027T0300,7.467262,352.30396
20191027T0400,7.236712,348.84534
20191027T0500,6.166036,351.60706
20191027T0600,5.59017,349.69516
20191027T0700,4.707441,347.73523
20191027T0800,4.4922156,343.1786
20191027T0900,4.4922156,343.1786
20191027T1000,4.197618,347.61926
20191027T1100,3.7643058,343.00916
20191027T1200,3.4525354,349.992
20191027T1300,3.354102,349.69516
20191027T1400,3.6345563,352.09283
20191027T1500,3.7121422,355.36456
20191027T1600,3.5,360.0
20191027T1700,3.1575305,10.954056
20191027T1800,2.5961509,15.642242
20191027T1900,2.942788,9.782394
20191027T2000,3.733631,7.6960297
20191027T2100,4.3931766,11.821472
20191027T2200,4.110961,18.434952
20191027T2300,3.758989,28.610443
20191028T0000,3.3120992,28.886566
20191028T0100,3.2449963,33.690063
20191028T0200,3.9115214,32.47119
20191028T0300,3.828838,40.763596
20191028T0400,4.0360875,41.987213
20191028T0500,4.103657,46.97493
20191028T0600,4.4204073,52.352364
20191028T0700,4.9648767,55.66977
20191028T0800,5.10392,55.375847
20191028T0900,5.3851647,58.671295
20191028T1000,5.3712196,65.82089
20191028T1100,4.237924,70.70995
20191028T1200,3.8078866,76.32868
20191028T1300,5.021952,77.34744
20191028T1400,5.4708314,71.89623
20191028T1500,5.700877,68.385216
20191028T1600,5.6302757,70.27772
20191028T1700,5.2000003,67.380135
20191028T1800,5.0537114,62.927917
20191028T1900,5.6938567,59.381393
20191028T2000,6.0415235,61.31385
20191028T2100,6.484597,63.43495
20191028T2200,6.7535176,62.676117
20191028T2300,7.155418,63.43495
20191029T0000,7.392564,59.966713
20191029T0100,7.517978,61.38954
20191029T0200,7.5133214,63.093895
20191029T0300,7.4249578,64.47029
20191029T0400,7.484651,67.203476
20191029T0500,7.3824115,65.17065
20191029T0600,7.201389,64.50246
20191029T0700,7.28011,69.0755
20191029T0800,7.3736014,69.35301
20191029T0900,7.8294315,65.07151
20191029T1000,8.062258,66.61478
20191029T1100,7.484651,67.203476
20191029T1200,7.2732387,71.56504
20191029T1300,7.4946647,71.32329
20191029T1400,8.221922,71.565056
20191029T1500,8.633076,71.77492
20191029T1600,8.348653,71.13099
20191029T1700,7.7162166,71.09542
20191029T1800,7.5960517,69.1791
20191029T1900,8.300602,68.07041
20191029T2000,8.919641,70.346176
20191029T2100,9.148224,74.14063
20191029T2200,8.926926,77.05349
20191029T2300,8.845902,79.57928
20191030T0000,8.434453,79.755905
20191030T0100,7.8230433,85.60129
20191030T0200,7.723341,85.544395
20191030T0300,7.566373,82.40536
20191030T0400,7.5133214,80.036194
20191030T0500,7.531268,79.28687
20191030T0600,7.648529,78.69006
20191030T0700,7.746612,78.83512
20191030T0800,7.766595,78.11134
20191030T0900,7.712976,76.504265
20191030T1000,8.7097645,77.39983
20191030T1100,7.962412,78.40782
20191030T1200,6.768308,77.19573
20191030T1300,6.4536815,77.47118
20191030T1400,6.9720874,81.75367
20191030T1500,6.8359346,84.122604
20191030T1600,6.519202,85.60129
20191030T1700,6.312686,86.36704
20191030T1800,6.8264194,84.95755
20191030T1900,7.7317524,84.805565
20191030T2000,8.315046,86.55261
20191030T2100,8.600582,89.33379
20191030T2200,8.602325,91.332214
20191030T2300,8.609298,92.662994
20191031T0000,8.20061,90.698685
20191031T0100,8.514693,93.366455
20191031T0200,8.249242,96.26348
20191031T0300,8.260751,96.95296
20191031T0400,7.8854294,102.44999
20191031T0500,7.6902537,102.77124
20191031T0600,7.6941533,98.97262
20191031T0700,7.851752,96.58194
20191031T0800,7.752419,96.66666
20191031T0900,7.764663,97.39959
20191031T1000,8.149847,96.34019
20191031T1100,7.623647,94.513985
20191031T1200,6.1032777,91.87788
20191031T1300,5.2086463,93.301865
20191031T1400,4.7169905,94.86451
20191031T1500,4.604346,92.48955
20191031T1600,4.428318,96.48307
20191031T1700,3.748333,99.21102
20191031T1800,4.3104525,93.990906
20191031T1900,5.5036354,92.08256
20191031T2000,5.375872,99.637535
20191031T2100,5.0159745,113.498566
20191031T2200,4.763402,129.0355
20191031T2300,4.89183,139.14462
20191101T0000,5.500909,152.96915
20191101T0100,5.5785303,165.46555
20191101T0200,5.9841456,170.38026
20191101T0300,5.5,180.0
20191101T0400,5.821512,184.92711
20191101T0500,6.139218,192.22513
20191101T0600,6.537584,186.14662
20191101T0700,6.926038,175.03026
20191101T0800,7.5059977,177.7094
20191101T0900,7.9762144,172.07307
20191101T1000,8.238932,174.4278
20191101T1100,8.414867,176.59355
20191101T1200,9.025519,170.43332
20191101T1300,10.20049,179.4383
20191101T1400,9.963935,190.40771
20191101T1500,9.128527,204.5998
20191101T1600,8.386895,219.19327
20191101T1700,8.0,233.1301
20191101T1800,7.4027023,231.58195
20191101T1900,6.9999995,216.8699
20191101T2000,7.615773,203.1986
20191101T2100,8.919641,199.65382
20191101T2200,10.068764,214.47922
20191101T2300,9.924717,220.91438
20191102T0000,10.230348,219.44702
20191102T0100,11.121151,217.69424
20191102T0200,10.940292,216.45093
20191102T0300,11.892855,222.27368
20191102T0400,12.220065,233.31766
20191102T0500,12.59365,237.31946
20191102T0600,12.427792,235.15906
20191102T0700,12.25765,228.63818
20191102T0800,13.223086,224.6936
20191102T0900,12.831601,229.10811
20191102T1000,12.165525,226.33223
20191102T1100,12.463146,218.15723
20191102T1200,10.977249,210.06859
20191102T1300,12.837835,205.3674
20191102T1400,14.983324,207.42015
20191102T1500,16.868017,215.10333
20191102T1600,16.812199,220.41647
20191102T1700,16.070158,222.22572
20191102T1800,15.17432,220.72415
20191102T1900,14.071958,219.23212
20191102T2000,12.9468155,218.72893
20191102T2100,12.587692,218.87306
20191102T2200,11.580155,216.57303
20191102T2300,10.840664,209.87599
20191103T0000,10.623088,202.70285
20191103T0100,10.900459,202.09424
20191103T0200,10.570241,203.41211
20191103T0300,9.078547,206.84729
20191103T0400,8.062258,203.38522
20191103T0500,7.8854294,192.45
20191103T0600,7.7162166,183.71529
20191103T0700,6.7029843,178.29019
20191103T0800,5.8549128,172.14668
20191103T0900,5.2810984,161.22197
20191103T1000,4.924429,156.0375
20191103T1100,3.4885528,152.70042
20191103T1200,1.0,180.0
20191103T1300,2.0615528,284.03625
20191103T1400,2.433105,279.46234
20191103T1500,3.2015622,271.78992
20191103T1600,5.6,270.0
20191103T1700,5.162364,248.4047
20191103T1800,5.8258047,230.5722
20191103T1900,7.0724816,223.85425
20191103T2000,7.77946,226.04163
20191103T2100,7.9630394,234.71326
20191103T2200,8.598255,236.8644
20191103T2300,8.902246,231.84277
20191104T0000,9.464143,231.43474
20191104T0100,10.606602,241.26021
20191104T0200,9.577055,241.29405
20191104T0300,9.263369,224.56264
20191104T0400,8.7464285,202.16635
20191104T0500,8.845902,190.42072
20191104T0600,8.714355,183.28925
20191104T0700,8.500588,180.67404
20191104T0800,7.7162166,198.90457
20191104T0900,8.203658,225.98776
20191104T1000,9.261749,232.01651
20191104T1100,10.575916,229.98634
20191104T1200,9.633276,228.36647
20191104T1300,8.363014,221.12148
20191104T1400,6.6850576,214.64095
20191104T1500,5.333854,210.41109
20191104T1600,5.727128,204.77515
20191104T1700,6.963476,215.05943
20191104T1800,6.6850576,214.64095
20191104T1900,6.8007355,216.02737
20191104T2000,7.5166483,213.05582
20191104T2100,8.044874,214.87534
20191104T2200,8.780091,217.13092
20191104T2300,8.741854,215.69006
20191105T0000,8.005623,205.92491
20191105T0100,8.637709,200.32314
20191105T0200,9.047651,200.0372
20191105T0300,8.876936,202.52057
20191105T0400,7.7999997,202.61987
20191105T0500,6.926038,197.65013
20191105T0600,6.6753273,188.61565
20191105T0700,6.412488,183.57634
20191105T0800,6.1,180.0
20191105T0900,5.7008767,181.00508
20191105T1000,5.1088157,183.36646
20191105T1100,4.14367,188.32565
20191105T1200,1.9924859,197.52557
20191105T1300,2.0,233.1301
20191105T1400,1.7029387,273.36646
20191105T1500,1.9416488,304.50854
20191105T1600,2.2671568,318.57635
20191105T1700,2.4758837,313.36343
20191105T1800,3.88973,313.95837
20191105T1900,4.604346,325.6197
20191105T2000,4.0496917,327.0948
20191105T2100,3.8600519,323.427
20191105T2200,4.20119,321.76617
20191105T2300,4.8414874,321.70984
20191106T0000,6.021628,324.46234
20191106T0100,6.8600287,323.29715
20191106T0200,6.860029,329.32272
20191106T0300,6.931811,333.43497
20191106T0400,7.021396,333.7999
20191106T0500,7.3430243,330.64227
20191106T0600,7.6157727,330.06848
20191106T0700,7.7369246,333.10376
20191106T0800,7.3539104,337.61987
20191106T0900,6.4257298,339.0265
20191106T1000,5.7245083,332.98734
20191106T1100,5.5217752,324.58295
20191106T1200,6.129437,326.30994
20191106T1300,5.4644303,325.4375
20191106T1400,3.905125,320.19443
20191106T1500,3.0,306.8699
20191106T1600,2.3345234,279.8658
20191106T1700,2.3194828,262.5686
20191106T1800,2.236068,259.69516
20191106T1900,1.868154,254.47589
20191106T2000,1.5264337,211.6075
20191106T2100,3.5128336,175.1009
20191106T2200,4.9477267,165.96376
20191106T2300,5.727128,155.22485
20191107T0000,6.3134775,150.5928
20191107T0100,6.723095,149.62086
20191107T0200,6.9641943,158.9625
20191107T0300,7.17844,161.31265
20191107T0400,7.915807,153.75865
20191107T0500,8.723532,151.96614
20191107T0600,9.123595,153.99664
20191107T0700,9.176056,159.59012
20191107T0800,9.079648,172.40535
20191107T0900,7.874643,197.74467
20191107T1000,7.0213957,234.27261
20191107T1100,8.411897,251.99585
20191107T1200,9.749359,259.95798
20191107T1300,8.759566,251.35822
20191107T1400,9.13017,241.18921
20191107T1500,9.625487,237.30054
20191107T1600,10.230348,230.55298
20191107T1700,9.577578,229.65826
20191107T1800,8.9196415,222.2737
20191107T1900,8.770974,208.61046
20191107T2000,8.53815,198.43495
20191107T2100,8.028076,193.69005
20191107T2200,7.9246454,190.1755
20191107T2300,7.6941533,188.97263
20191108T0000,7.218033,190.37584
20191108T0100,6.736468,185.9645
20191108T0200,6.7067127,182.56377
20191108T0300,6.203225,181.84761
20191108T0400,5.7008767,178.99492
20191108T0500,5.8940644,165.25644
20191108T0600,6.545991,161.28827
20191108T0700,5.8940644,165.25644
20191108T0800,4.669047,170.13419
20191108T0900,4.2426405,171.8699
20191108T1000,4.219004,174.55966
20191108T1100,2.9274564,187.85332
20191108T1200,1.029563,240.9454
20191108T1300,1.1313709,225.0
20191108T1400,1.0,216.8699
20191108T1500,1.2529964,241.38954
20191108T1600,1.8,270.0
20191108T1700,2.0024984,267.1376
20191108T1800,2.4515302,258.23172
20191108T1900,3.2,270.0
20191108T2000,3.5128336,274.8991
20191108T2100,4.2296567,276.78897
20191108T2200,4.8270073,283.17255
20191108T2300,5.5461698,295.64102
20191109T0000,5.333854,300.41107
20191109T0100,5.188449,297.55283
20191109T0200,5.27731,297.0506
20191109T0300,5.500909,297.03088
20191109T0400,5.283938,299.4759
20191109T0500,5.3,301.8908
20191109T0600,5.077401,302.125
20191109T0700,4.159327,297.1811
20191109T0800,3.2557642,280.61966
20191109T0900,3.49285,256.7595
20191109T1000,4.159327,242.8189
20191109T1100,4.0360875,228.01279
20191109T1200,4.5254836,225.0
20191109T1300,4.360046,216.60707
20191109T1400,4.3829217,207.14969
20191109T1500,4.8754487,205.51387
20191109T1600,5.3310413,203.1986
20191109T1700,5.0249376,185.71059
20191109T1800,5.6293874,167.69199
20191109T1900,6.6730804,160.75047
20191109T2000,7.083784,161.0535
20191109T2100,7.300685,166.53479
20191109T2200,7.2780495,167.30042
20191109T2300,6.865857,167.38068
20191110T0000,6.332456,164.42746
20191110T0100,5.5542774,156.66595
20191110T0200,5.6400356,142.92693
20191110T0300,5.5865912,134.27478
20191110T0400,5.360038,126.656105
20191110T0500,5.0695167,112.011284
20191110T0600,5.4451814,97.38604
20191110T0700,6.129437,84.382416
20191110T0800,7.0830784,76.94475
20191110T0900,7.6400266,75.599976
20191110T1000,7.4999995,73.73979
20191110T1100,7.0342026,75.17352
20191110T1200,5.481788,75.20324
20191110T1300,4.808326,73.07248
20191110T1400,4.8270073,76.827446
20191110T1500,4.560702,74.74488
20191110T1600,4.294182,62.241455
20191110T1700,4.1231055,67.166336
20191110T1800,3.6687872,72.5528
20191110T1900,4.101219,88.60281
20191110T2000,3.6055512,93.179825
20191110T2100,4.9193497,116.56505
20191110T2200,5.3814497,138.01279
20191110T2300,4.8703184,160.82098
20191111T0000,5.842089,186.88173
20191111T0100,6.3788714,193.60054
20191111T0200,6.5795135,204.22775
20191111T0300,6.8029404,204.30455
20191111T0400,7.543209,194.58891
20191111T0500,8.104937,189.22989
20191111T0600,8.994442,188.31027
20191111T0700,9.865597,190.51263
20191111T0800,10.413933,191.63364
20191111T0900,10.824047,196.09082
20191111T1000,11.5767,199.68712
20191111T1100,12.35678,203.86833
20191111T1200,11.088734,219.14398
20191111T1300,9.108238,261.1582
20191111T1400,8.786353,281.8215
20191111T1500,9.8234415,284.74356
20191111T1600,8.318653,279.68878
20191111T1700,8.20975,272.79272
20191111T1800,7.922752,265.65677
20191111T1900,7.962412,258.40784
20191111T2000,7.7103825,260.29333
20191111T2100,7.3756356,257.4712
20191111T2200,7.782673,242.44719
20191111T2300,8.700575,232.47156
20191112T0000,9.217917,241.48875
20191112T0100,8.653323,236.30994
20191112T0200,8.420214,232.72183
20191112T0300,8.3600235,233.26718
20191112T0400,8.563293,227.36626
20191112T0500,8.84138,226.37483
20191112T0600,8.420214,232.72183
20191112T0700,7.975588,239.8987
20191112T0800,7.6243033,253.22878
20191112T0900,7.3756356,257.4712
20191112T1000,6.88767,244.17902
20191112T1100,7.640026,232.98012
20191112T1200,8.405355,235.1755
20191112T1300,8.570297,235.93909
20191112T1400,8.544589,235.00798
20191112T1500,8.323461,234.78241
20191112T1600,8.820431,237.0306
20191112T1700,8.920201,232.74472
20191112T1800,9.220087,233.37868
20191112T1900,9.3236265,231.53214
20191112T2000,9.720083,233.36589
20191112T2100,8.781799,239.93141
20191112T2200,7.4464755,255.21729
20191112T2300,6.61211,273.46823
20191113T0000,6.280127,279.16235
20191113T0100,6.5000005,284.25003
20191113T0200,6.718631,284.65674
20191113T0300,6.456005,286.1892
20191113T0400,6.484597,289.83212
20191113T0500,6.2769423,292.47943
20191113T0600,6.1846585,292.83368
20191113T0700,5.9236813,291.8014
20191113T0800,5.597321,288.75867
20191113T0900,5.2952805,280.88553
20191113T1000,5.124451,275.59933
20191113T1100,4.509989,266.1859
20191113T1200,3.8275316,250.14479
20191113T1300,5.3535037,237.20047
20191113T1400,5.8258047,230.5722
20191113T1500,5.517246,223.5312
20191113T1600,6.0959,221.0091
20191113T1700,6.594695,220.69553
20191113T1800,6.7201195,216.52885
20191113T1900,6.369458,202.1355
20191113T2000,7.1175838,184.02826
20191113T2100,8.130191,175.06079
20191113T2200,8.668333,168.69006
20191113T2300,9.314505,165.06857
20191114T0000,8.984431,163.17859
20191114T0100,9.493682,156.40518
20191114T0200,10.288343,152.18958
20191114T0300,10.7354555,152.24146
20191114T0400,11.063906,150.19089
20191114T0500,11.225417,152.97842
20191114T0600,9.585927,159.8637
20191114T0700,8.63713,185.31454
20191114T0800,7.2111025,199.44003
20191114T0900,7.0859013,188.93059
20191114T1000,7.202777,181.59114
20191114T1100,7.905694,177.82526
20191114T1200,8.502353,178.65211
20191114T1300,8.514693,183.36646
20191114T1400,8.005623,182.14758
20191114T1500,7.6006575,179.24615
20191114T1600,6.3007936,179.09062
20191114T1700,5.3160133,163.61046
20191114T1800,5.491812,146.88866
20191114T1900,6.0108232,135.67404
20191114T2000,4.140048,127.14668
20191114T2100,4.7853947,116.02959
20191114T2200,3.9293766,104.74355
20191114T2300,4.418144,84.805565
20191115T0000,4.5188494,65.1363
20191115T0100,5.6222773,51.499344
20191115T0200,5.990826,56.57518
20191115T0300,6.0827627,46.3322
20191115T0400,6.1073728,39.685455
20191115T0500,6.2649817,24.519638
20191115T0600,7.3164196,10.234787
20191115T0700,7.864477,11.738571
20191115T0800,7.7491937,19.60408
20191115T0900,7.7025967,29.560349
20191115T1000,7.44043,36.25383
20191115T1100,7.340981,37.80652
20191115T1200,7.930952,41.933502
20191115T1300,7.3430243,29.357742
20191115T1400,8.184132,26.878128
20191115T1500,8.481155,37.81572
20191115T1600,8.640023,52.99746
20191115T1700,7.0830784,59.45243
20191115T1800,6.4257298,69.0265
20191115T1900,6.1983867,79.77783
20191115T2000,6.2201285,94.61065
20191115T2100,6.6128664,110.353226
20191115T2200,6.3134775,119.40718
20191115T2300,5.9682493,121.29304
20191116T0000,6.6843095,128.92754
20191116T0100,6.8014703,131.42366
20191116T0200,6.92026,127.36667
20191116T0300,7.184706,124.79602
20191116T0400,7.324616,128.90414
20191116T0500,6.780118,127.20792
20191116T0600,5.9682493,121.29304
20191116T0700,6.0415235,118.68615
20191116T0800,6.1326995,114.05734
20191116T0900,5.635601,117.474434
20191116T1000,5.3814497,131.98721
20191116T1100,6.5734315,146.79343
20191116T1200,6.0008335,156.4253
20191116T1300,5.664804,159.32558
20191116T1400,5.1546097,161.91655
20191116T1500,4.4944406,159.14554
20191116T1600,4.7127485,162.7185
20191116T1700,4.5177426,174.9204
20191116T1800,3.905125,177.06433
20191116T1900,4.0447497,171.46924
20191116T2000,4.3416586,165.32361
20191116T2100,4.9396358,158.62938
20191116T2200,5.5542774,156.66595
20191116T2300,5.9808025,159.44395
20191117T0000,5.9439044,167.36664
20191117T0100,5.7428217,172.99873
20191117T0200,5.60803,176.93352
20191117T0300,5.2,180.0
20191117T0400,4.9,180.0
20191117T0500,4.304649,177.337
20191117T0600,3.6124783,175.23636
20191117T0700,3.7643058,163.00917
20191117T0800,2.942788,170.21759
20191117T0900,3.0413814,152.59242
20191117T1000,2.9732137,137.72632
20191117T1100,3.4132097,121.82744
20191117T1200,2.158703,103.392494
20191117T1300,1.3892444,59.74356
20191117T1400,1.6970563,44.999985
20191117T1500,2.0808651,54.782394
20191117T1600,2.7202942,53.97262
20191117T1700,3.405877,40.236343
20191117T1800,4.172529,45.97101
20191117T1900,4.263801,39.289413
20191117T2000,4.565085,28.810776
20191117T2100,4.837354,29.744873
20191117T2200,4.802083,31.373001
20191117T2300,4.237924,19.29004
20191118T0000,3.4234486,6.7098236
20191118T0100,3.8078866,346.32867
20191118T0200,5.3712196,335.8209
20191118T0300,5.7870545,341.87814
20191118T0400,5.3366656,347.00537
20191118T0500,5.515433,337.61987
20191118T0600,6.046487,325.7843
20191118T0700,6.652819,317.43665
20191118T0800,6.862215,313.22855
20191118T0900,7.093659,319.57394
20191118T1000,7.256032,330.25513
20191118T1100,7.762087,338.06152
20191118T1200,9.139474,342.1598
20191118T1300,10.186756,346.37302
20191118T1400,8.956004,343.791
20191118T1500,8.25409,340.90652
20191118T1600,9.330058,342.53607
20191118T1700,8.450444,339.2059
20191118T1800,8.143709,335.32312
20191118T1900,7.829432,331.79837
20191118T2000,7.529276,329.68878
20191118T2100,7.045566,325.4077
20191118T2200,7.262231,321.70984
20191118T2300,7.140028,322.9696
20191119T0000,7.184706,325.20398
20191119T0100,6.742403,324.6599
20191119T0200,6.2008066,322.20605
20191119T0300,5.5317264,319.3987
20191119T0400,5.1224995,321.3402
20191119T0500,4.967897,319.8991
20191119T0600,4.4598207,317.72632
20191119T0700,3.538361,312.7094
20191119T0800,2.5553863,300.57922
20191119T0900,2.0024984,272.8624
20191119T1000,2.0615528,247.16635
20191119T1100,2.5806975,215.53769
20191119T1200,2.7892652,194.53445
20191119T1300,2.4738634,194.03624
20191119T1400,2.657066,199.79887
20191119T1500,2.7856774,201.0375
20191119T1600,2.657066,199.79887
20191119T1700,2.5019991,182.2906
20191119T1800,3.275668,167.66092
20191119T1900,4.5221677,161.96571
20191119T2000,5.345091,162.58203
20191119T2100,6.0876927,165.73549
20191119T2200,6.264982,171.74055
20191119T2300,6.2201285,175.38934
20191120T0000,6.2289643,185.52754
20191120T0100,5.4,180.0
20191120T0200,4.9162993,175.33315
20191120T0300,4.808326,163.07248
20191120T0400,5.283938,150.52411
20191120T0500,5.7801385,142.7336
20191120T0600,6.0876923,137.663
20191120T0700,6.576473,134.38394
20191120T0800,6.8014703,131.42366
20191120T0900,6.8249545,129.05313
20191120T1000,7.060453,127.51911
20191120T1100,7.140028,127.03039
20191120T1200,6.1220913,128.36748
20191120T1300,5.5946403,118.85566
20191120T1400,5.8309517,112.16634
20191120T1500,6.4513564,108.99665
20191120T1600,6.992138,106.62075
20191120T1700,7.8339005,104.03624
20191120T1800,9.167878,103.88466
20191120T1900,9.932775,106.975494
20191120T2000,10.10198,111.48544
20191120T2100,9.883825,117.08354
20191120T2200,9.48736,122.51751
20191120T2300,9.044335,125.09581
20191121T0000,8.077747,121.32869
20191121T0100,7.392564,120.03328
20191121T0200,7.023532,118.0245
20191121T0300,7.169379,112.98871
20191121T0400,7.5026665,111.09234
